0.000	Inf
0.024	Inf
0.025	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.029	Inf
0.029	Inf
0.029	Inf
0.030	Inf
0.030	Inf
0.031	Inf
0.032	Inf
0.033	Inf
0.033	Inf
0.035	Inf
0.036	Inf
0.036	Inf
0.037	Inf
0.037	Inf
0.037	Inf
0.040	Inf
0.040	Inf
0.041	Inf
0.041	Inf
0.042	Inf
0.043	Inf
0.045	Inf
0.046	Inf
0.046	Inf
0.048	Inf
0.048	Inf
0.048	Inf
0.048	Inf
0.049	Inf
0.049	Inf
0.049	Inf
0.049	Inf
0.050	Inf
0.050	Inf
0.051	Inf
0.051	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.053	Inf
0.053	Inf
0.054	Inf
0.056	Inf
0.056	Inf
0.057	Inf
0.057	Inf
0.058	Inf
0.060	Inf
0.064	Inf
0.065	Inf
0.073	Inf
0.074	Inf
0.075	Inf
0.075	Inf
0.079	Inf
0.080	Inf
0.081	Inf
0.081	Inf
0.084	Inf
0.086	Inf
0.087	Inf
0.088	Inf
0.088	Inf
0.088	Inf
0.090	Inf
0.091	Inf
0.092	Inf
0.092	Inf
0.093	Inf
0.093	Inf
0.095	Inf
0.095	Inf
0.098	Inf
0.099	Inf
0.099	Inf
0.100	Inf
0.101	Inf
0.102	Inf
0.102	Inf
0.103	Inf
0.103	Inf
0.104	Inf
0.105	Inf
0.106	Inf
0.106	Inf
0.107	Inf
0.110	Inf
0.110	Inf
0.111	Inf
0.114	Inf
0.116	Inf
0.117	Inf
0.118	Inf
0.119	Inf
0.119	Inf
0.120	Inf
0.120	Inf
0.121	Inf
0.125	Inf
0.126	Inf
0.126	Inf
0.126	Inf
0.127	Inf
0.128	Inf
0.129	Inf
0.130	Inf
0.130	Inf
0.133	Inf
0.133	Inf
0.134	Inf
0.134	Inf
0.137	Inf
0.138	Inf
0.138	Inf
0.139	Inf
0.140	Inf
0.141	Inf
0.141	Inf
0.143	Inf
0.145	Inf
0.146	Inf
0.147	Inf
0.147	Inf
0.147	Inf
0.148	Inf
0.149	Inf
0.150	Inf
0.151	Inf
0.151	Inf
0.153	Inf
0.153	Inf
0.153	Inf
0.154	Inf
0.154	Inf
0.155	Inf
0.155	Inf
0.156	Inf
0.157	Inf
0.157	Inf
0.160	Inf
0.160	Inf
0.162	Inf
0.163	Inf
0.163	Inf
0.164	Inf
0.164	Inf
0.167	Inf
0.168	Inf
0.170	Inf
0.171	Inf
0.171	Inf
0.171	Inf
0.172	Inf
0.172	Inf
0.173	Inf
0.173	Inf
0.176	372.770
0.176	372.225
0.176	372.225
0.176	372.225
0.177	370.876
0.177	370.388
0.181	369.853
0.181	369.507
0.181	368.553
0.182	367.977
0.185	367.977
0.188	367.540
0.188	367.017
0.188	366.247
0.190	365.645
0.190	365.645
0.190	365.645
0.192	365.312
0.193	364.951
0.195	361.238
0.196	360.783
0.196	360.621
0.199	359.924
0.199	359.924
0.202	359.622
0.202	359.292
0.203	359.190
0.204	358.813
0.204	358.416
0.204	358.328
0.205	358.071
0.205	357.236
0.205	356.462
0.206	356.189
0.206	355.810
