0.000	Inf
0.024	Inf
0.025	Inf
0.025	Inf
0.025	Inf
0.025	Inf
0.025	Inf
0.025	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.026	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.027	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.028	Inf
0.029	Inf
0.029	Inf
0.029	Inf
0.030	Inf
0.030	Inf
0.033	Inf
0.080	Inf
0.110	Inf
0.116	Inf
0.120	Inf
0.126	Inf
0.140	Inf
0.141	Inf
0.141	Inf
0.142	8514.249
0.143	8424.142
0.144	8371.162
0.149	8328.814
0.149	8280.017
0.155	8279.732
0.155	8199.781
0.157	8054.281
0.160	7929.301
0.162	7928.988
0.165	7827.279
0.166	7827.053
0.172	7826.913
0.176	7754.590
0.181	7604.912
0.182	7521.659
0.183	7440.744
0.184	7334.755
0.185	7241.654
0.186	7240.882
0.186	7240.681
0.187	7240.267
0.188	7239.643
0.188	7093.736
0.189	7092.718
0.190	7092.435
0.191	6953.728
0.191	6787.756
0.194	6787.543
0.195	6787.304
0.199	6787.245
0.199	6786.946
0.200	6665.079
0.203	6549.915
0.203	6426.735
0.204	6426.400
0.205	6241.378
0.206	6240.321
0.206	6239.711
0.208	6239.481
0.208	6239.348
0.212	6110.628
0.217	5962.700
0.217	5765.303
0.218	5605.509
0.219	5605.349
0.222	5422.755
0.222	5422.691
0.224	5422.166
0.226	5330.332
0.228	5330.206
0.229	5329.813
0.230	5329.596
0.231	5329.364
0.232	5329.168
0.232	5328.954
0.232	5328.815
0.232	5184.553
0.233	5184.376
0.234	5184.109
0.235	5184.087
0.235	4974.030
0.236	4973.928
0.236	4793.447
0.236	4634.522
0.237	4634.303
0.237	4633.692
0.238	4464.770
0.238	4464.556
0.241	4464.485
0.243	4464.231
0.245	4262.120
0.246	4262.120
0.246	4261.978
0.247	4092.604
0.249	4092.428
0.250	4092.034
0.250	4091.946
0.252	4091.765
0.253	4091.153
0.253	4091.101
0.253	3939.932
0.254	3800.921
0.254	3800.656
0.258	3800.255
0.262	3800.127
0.262	3799.430
0.263	3799.303
0.264	3799.180
0.265	3798.907
0.265	3798.735
0.268	3798.505
0.269	3798.263
0.270	3797.975
0.274	3797.856
0.274	3797.733
0.274	3797.498
0.274	3795.646
0.275	3795.495
0.276	3631.751
0.276	3631.583
0.276	3497.750
0.276	3497.492
0.277	3497.359
0.278	3497.224
0.278	3497.056
0.278	3496.556
0.278	3496.388
0.279	3496.172
0.280	3496.053
0.281	3495.801
0.282	3495.702
0.282	3495.396
0.282	3495.195
0.282	3494.895
0.282	3494.390
0.283	3494.313
0.286	3318.351
0.286	3318.351
0.288	3318.351
0.290	3318.288
0.291	3317.749
0.291	3317.464
0.291	3145.755
0.292	3145.620
0.293	3145.397
0.295	3145.226
0.296	2943.552
