0.000	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.050	Inf
0.051	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.052	Inf
0.053	Inf
0.095	Inf
0.095	Inf
0.095	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.096	Inf
0.097	Inf
0.097	Inf
0.098	Inf
0.098	Inf
0.098	Inf
0.099	Inf
0.099	Inf
0.099	Inf
0.100	Inf
0.100	Inf
0.100	Inf
0.100	Inf
0.101	Inf
0.138	242.432
0.141	242.306
0.141	242.152
0.141	241.955
0.141	241.773
0.141	241.685
0.141	241.510
0.142	241.389
0.142	241.290
0.142	241.178
0.142	241.015
0.142	240.922
0.142	240.835
0.142	240.645
0.142	240.536
0.142	240.439
0.142	240.330
0.142	240.039
0.142	239.906
0.142	239.806
0.142	239.584
0.142	239.307
0.142	239.212
0.142	239.050
0.142	238.937
0.142	238.705
0.142	238.595
0.142	238.453
0.142	238.314
0.142	238.191
0.142	238.016
0.142	237.904
0.142	237.732
0.142	237.604
0.142	237.418
0.142	237.338
0.142	237.280
0.143	237.241
0.143	237.122
0.144	236.998
0.144	236.859
0.145	236.758
0.147	236.628
0.147	236.560
0.147	236.517
0.147	236.197
0.148	236.017
0.148	235.839
0.148	235.663
0.149	235.518
0.187	235.353
0.187	235.211
0.187	235.086
0.187	234.917
0.187	234.784
0.187	234.731
0.187	234.542
0.187	234.405
0.187	234.240
0.187	234.117
0.187	234.011
0.188	233.908
0.188	233.669
0.188	233.558
0.188	233.500
0.188	233.444
0.188	233.276
0.188	233.235
0.188	233.122
0.188	232.914
0.188	232.852
0.188	232.636
0.188	232.504
0.188	232.436
0.188	232.163
0.188	232.163
0.188	232.080
0.188	231.878
0.188	231.773
0.188	231.633
0.188	231.436
0.188	231.379
0.188	231.181
0.188	231.109
0.188	230.905
0.188	230.725
0.189	230.596
0.189	230.468
0.189	230.367
0.190	230.298
0.191	230.119
0.191	229.983
0.194	229.813
0.194	229.776
0.195	229.514
0.195	229.400
0.196	229.168
0.196	229.147
0.196	228.951
0.197	228.837
0.233	228.639
0.233	228.587
0.233	228.455
0.233	228.338
0.233	228.208
0.233	227.982
0.233	227.732
0.233	227.732
0.233	227.674
0.233	227.528
0.233	227.393
0.233	227.275
0.233	226.995
0.233	226.775
0.233	226.760
0.233	226.671
0.234	226.542
0.234	226.318
0.234	226.275
0.234	226.180
0.234	226.036
0.234	225.893
0.234	225.817
0.234	225.674
0.234	225.633
0.234	225.487
0.234	225.466
0.234	225.360
0.234	225.277
0.234	225.131
0.234	225.085
0.234	224.911
0.234	224.799
0.234	224.676
0.234	224.446
0.235	224.183
0.235	224.014
0.236	223.831
0.236	223.765
0.237	223.608
0.237	223.535
0.242	223.403
0.242	223.258
0.242	223.189
0.243	223.100
0.243	223.072
0.244	222.996
0.244	222.799
0.245	222.579
0.245	222.488
0.279	222.331
0.279	222.143
0.279	222.022
0.279	221.868
0.279	221.656
0.279	221.541
0.279	221.493
0.279	221.314
0.279	221.239
0.279	221.054
0.279	220.856
0.279	220.562
0.279	220.562
0.279	220.496
