0.000	Inf
0.098	Inf
0.101	Inf
0.144	Inf
0.185	296.942
0.193	293.075
0.324	292.925
0.370	288.112
0.461	287.103
0.553	286.404
0.653	285.163
0.792	284.768
0.921	284.369
1.060	281.962
1.208	278.498
1.529	277.994
1.575	275.135
1200.000	275.135
