0.000	Inf
0.277	Inf
0.277	Inf
0.282	Inf
0.283	Inf
0.283	Inf
0.283	Inf
0.289	Inf
0.302	Inf
0.303	Inf
0.309	Inf
0.316	Inf
0.329	Inf
0.352	Inf
0.355	Inf
0.363	Inf
0.369	Inf
0.369	Inf
0.375	Inf
0.382	Inf
0.382	Inf
0.396	Inf
0.415	Inf
0.420	Inf
0.428	Inf
0.428	Inf
0.428	Inf
0.429	Inf
0.435	Inf
0.447	Inf
0.480	Inf
0.509	Inf
0.517	Inf
0.517	Inf
0.534	Inf
0.576	Inf
0.653	Inf
0.670	Inf
0.704	Inf
0.711	Inf
0.713	Inf
0.772	Inf
0.804	Inf
0.805	Inf
0.830	Inf
0.842	Inf
0.850	Inf
0.851	Inf
0.957	Inf
1.082	Inf
1.128	1077.322
1200.000	1077.322
