0.000	Inf
0.034	Inf
0.043	Inf
0.044	Inf
0.059	Inf
0.059	Inf
0.059	Inf
0.059	Inf
0.059	Inf
0.060	Inf
0.061	Inf
0.061	Inf
0.063	Inf
0.063	Inf
0.063	Inf
0.064	Inf
0.065	Inf
0.066	Inf
0.067	Inf
0.068	Inf
0.069	Inf
0.069	Inf
0.069	Inf
0.069	Inf
0.069	Inf
0.070	Inf
0.071	Inf
0.074	Inf
0.074	Inf
0.076	Inf
0.079	Inf
0.080	Inf
0.080	Inf
0.081	Inf
0.081	Inf
0.081	Inf
0.087	Inf
0.088	Inf
0.089	Inf
0.090	Inf
0.092	Inf
0.098	Inf
0.100	Inf
0.102	Inf
0.102	Inf
0.109	Inf
0.118	Inf
0.121	Inf
0.127	Inf
0.136	Inf
0.167	355.891
5.217	354.766
5.237	352.392
5.502	350.968
5.562	349.142
5.627	348.330
5.650	347.348
5.798	345.152
5.814	343.740
5.977	341.685
6.009	340.222
6.123	339.048
6.601	336.988
6.786	335.632
7.642	334.213
7.683	333.070
7.907	331.641
8.711	330.029
8.714	328.268
8.915	327.393
9.971	325.432
1200.000	325.432
